Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,exp_type,number_of_labels,taxonomy_type,c-alternative-cures,c-alternative-cures-true,c-bioweapon,c-bioweapon-true,c-capacity,c-capacity-true,c-case-reporting,c-case-reporting-true,c-conspiracy,c-conspiracy-true,c-corruption,c-corruption-true,c-macro_f1,c-media-bias,c-media-bias-true,c-medical-exploitation,c-medical-exploitation-true,c-micro_f1,c-precision,c-prevention-collective,c-prevention-collective-true,c-prevention-individual,c-prevention-individual-true,c-recall,c-religious-practices,c-religious-practices-true,c-rfi-true,c-stigmatization,c-stigmatization-true,c-symptoms-severity,c-symptoms-severity-true,c-treatment,c-treatment-true,c-vaccine-efficacy,c-vaccine-efficacy-true,c-vaccine-side-effects,c-vaccine-side-effects-true,c-variants,c-variants-true,macro_f1,macro_f1_c,macro_f1_child,macro_f1_p,macro_f1_parent,micro_f1,micro_f1_c,micro_f1_child,micro_f1_p,micro_f1_parent,p-conspiracy-corruption,p-conspiracy-corruption-true,p-illness-cause,p-illness-cause-true,p-intervention-capacity,p-intervention-capacity-true,p-macro_f1,p-micro_f1,p-precision,p-prevention-treatment-alternative,p-prevention-treatment-alternative-true,p-prevention-treatment-approved,p-prevention-treatment-approved-true,p-recall,p-treatment,p-treatment-true,p-vaccines,p-vaccines-true,precision_c,precision_p,recall_c,recall_p
2023-11-14 11:33:59,8.9min,b247f8ba1b044b7080a82b2e3011a84a,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,none,zero_shot_child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 11:57:24,,17417716f10b4b30bf16e4b442f60118,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,RUNNING,,,zero_shot_parent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7296383376052311,,,,,0.7342908438061041,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 11:53:22,1.0s,bd711fb67d724010bbf4aa6818101d1e,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,,zero_shot_child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5749266085438242,,0.7296383376052311,,,0.5865880619012528,,0.7342908438061041,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 11:51:44,1.1s,71dc8a344bbd440bb4cff0241e95cf92,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,,zero_shot_child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5749266085438242,,,,,0.5865880619012528,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 11:27:05,1.6s,1c9f0ec5d2e24a12905d39d02aefffcf,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,,zero_shot_child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5749266085438242,,,,,0.5865880619012528,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 11:26:45,2.6s,08baca4867224dcfbabc007ce0191b7d,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,,zero_shot_parent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7296383376052311,,,,,0.7342908438061041,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06 16:04:19,1.3s,060302e1c2b9458897161bb0e112b581,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,,zero_shot_parent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7504338585207061,,,,,0.7788844621513945,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06 16:03:32,42.8s,38063a22a7b54ca7a07da5edd8dcf476,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,,zero_shot_parent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06 16:02:57,30.9s,94a9679fdc7c4afe8e51c538ee13e761,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06 16:02:25,,5098403b643648428148ded14c108372,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,RUNNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06 16:00:16,2.1min,6b98c32f32ee4f19abcecd607827b3b7,zero_shot_run,NOTEBOOK,/Repos/vpeng@rockfound.org/who/zero_shot_scores,vpeng@rockfound.org,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
